recipeid,env_score,nutri_score,meal_score
156522,35.86778284244302,24.159130750485208,45.0
156525,59.90819744790531,40.17011334358628,65.0
156528,7.956001284998929,9.742549935284462,30.0
156533,69.88089053973246,34.058378085454315,55.0
156538,116.95803363120693,65.73327741381334,55.0
156542,24.818889555833152,13.59359559422824,50.0
156543,46.34706195191502,26.15077993784762,20.0
156551,73.72019307434554,22.35430426240366,20.0
156553,34.76259964097135,19.643531917665747,40.0
156559,63.361020788824106,17.24534454100059,75.0
156562,64.68781835455027,29.19644208279624,70.0
156563,39.88509310436973,27.87616210907415,50.0
156565,80.23500875046237,49.43193897705429,45.0
156569,19.20219683750063,14.548474712265769,40.0
156570,47.600388370795315,48.82776930595627,25.0
156577,51.36553897236117,61.023427450281226,30.0
156579,116.84684969799022,28.317613704983827,60.0
156582,9.597235657540578,9.303256811874736,35.0
156587,140.51783061723938,29.50980223544752,40.0
156589,186.9416270302704,62.89433862054501,50.0
156590,69.17541971318016,26.631047451065857,70.0
156591,87.30433114878474,29.43236018351875,55.0
156596,20.378409405183653,16.48897464393384,50.0
156598,51.479699269969714,32.16683018219007,25.0
156599,91.55040344344658,50.51738979902002,60.0
156600,66.70701177574432,30.32715038608405,55.0
156603,26.027618417406437,29.97143627859744,30.0
156604,25.423203280321438,27.781208305867725,20.0
156605,53.39231745981302,29.61258726400308,55.0
156606,7.137221276252895,5.562689304066903,30.0
156609,212.4668836252473,28.705213287651016,60.0
156610,36.647585139402764,50.11983427801613,35.0
156612,85.25485648853986,41.91630136463932,45.0
156616,282.5075564555966,34.24462486998944,45.0
156617,256.54580064154965,23.26746866579197,35.0
156618,49.42805982644158,38.99461949115968,20.0
156623,19.889339118308357,30.677794348508648,30.0
156627,90.20442809928657,24.27072417492495,60.0
156628,41.459181786247036,33.08432464834154,35.0
156629,84.04936654101407,27.15309556499876,60.0
156630,159.58310740078207,44.77422733140985,55.0
156631,210.71479596246402,52.92777074079761,40.0
156632,6.6816748764144895,5.47173348647585,40.0
156634,188.43489285325427,57.04564330389463,70.0
156635,28.54503716957947,7.528409964395853,55.0
156638,45.876388284774784,23.296073360922293,55.0
156641,7.531297537151608,8.556105287671523,40.0
156645,33.780534286852955,26.408771779765765,50.0
156646,48.755076949091105,49.66570584045584,30.0
156649,179.73024990122892,52.4224287461734,55.0
156656,4.414458130807586,5.25457518482829,45.0
156659,273.7384877226419,44.0585887728009,50.0
156661,57.867282324724826,23.781027026777792,50.0
156668,67.56289947595577,36.09589380667455,65.0
156669,86.49852776311124,58.17568794288184,75.0
156670,12.929270065859978,9.779203426480368,30.0
156671,91.82860784510511,28.63885171338943,60.0
156672,12.310887548412424,5.4554580385144416,55.0
156676,79.60036732510947,24.03798822414155,50.0
156680,9.911224862666852,9.77790081211032,35.0
156683,245.34073038285072,18.392837946333685,55.0
156685,50.06618616046609,26.105926714578548,75.0
156686,101.86598987122856,58.6661753650805,65.0
156688,32.058778762604774,27.977627027876736,40.0
156689,181.682518918183,62.507096558049454,45.0
156690,9.587706783693278,9.559884967793916,30.0
156692,28.803070689336558,17.706227182754656,40.0
156695,119.47297947943471,58.77824825424953,50.0
156701,27.71679975138415,17.890665087849293,20.0
156706,60.872362408687025,45.42161569898138,45.0
156711,132.22253860289297,34.201104927805574,65.0
156716,42.6521625138574,24.71694168282923,20.0
156719,29.59719873642738,43.19725465960991,35.0
156720,20.306921550886226,14.10053741221016,20.0
156723,12.40600413019819,6.783680824242079,35.0
156725,143.2546715038037,30.716937472249658,50.0
156729,90.01454252421497,58.09720609718164,65.0
156731,161.4553778801499,57.005442289030334,65.0
156732,58.37854897692421,22.35566253335871,55.0
156735,61.38184002639732,32.770666628565365,55.0
156736,10.764001377084366,13.780985949461572,45.0
156740,62.53306920327333,25.567585788356567,45.0
156750,50.204092887220376,39.79162885284473,45.0
156752,57.45841793203728,28.03632572060848,55.0
156754,141.37350265412525,30.26596095582032,50.0
156756,175.9817130333255,45.54896390152642,35.0
156757,206.92750599750076,38.27278562532408,40.0
156761,62.815791590895785,25.37038873271365,55.0
156762,30.029260478195656,28.43765559871882,40.0
156763,33.43954332070147,25.07929526814049,45.0
156768,6.926591344901526,3.265358511272749,45.0
156771,27.66243417943119,21.5935511878308,65.0
156773,41.83320739413876,29.921951889764497,75.0
156774,222.30766489502435,60.21560659087252,40.0
156775,21.72097223241628,11.29463763879827,45.0
156778,53.44306865301691,39.63010759577839,50.0
156780,84.469763368119,25.23265310286274,60.0
156781,25.589310946867364,12.981286690930304,60.0
156787,102.93429595002218,38.66744278023584,35.0
156791,279.6219568408873,44.80177869744106,50.0
156794,8.374511137338704,8.460388745010148,35.0
156797,40.09055353467839,26.1062776794883,85.0
156798,23.27017974316389,17.397750284666106,70.0
156804,22.724353138793024,12.890663915758555,35.0
156805,53.38172095239737,18.503942139962245,45.0
156806,245.39189768603114,21.046044132217816,30.0
156809,40.811446944939,31.88305381309009,45.0
156811,23.80825402654217,14.156353317447769,45.0
156815,69.95443415230618,32.106517625267976,55.0
156817,28.72303046454907,18.351318801732496,30.0
156818,138.6016316873685,19.968043852187137,75.0
156821,123.01490741945793,50.831009414386685,75.0
156825,75.80721267534759,28.754215597800243,70.0
156827,43.46270308068925,31.418330198750105,55.0
156828,33.43820369936557,28.80799012221664,40.0
156830,68.44734070399709,26.918494283908828,55.0
156832,34.639576621649766,35.28143214301689,35.0
156838,110.43763322384913,36.84793699841912,50.0
156845,11.833192574165782,4.013413421805468,30.0
156846,24.993680243392184,18.760792829726228,45.0
156848,129.97005764095613,33.344687135069215,50.0
156849,63.55233418860216,42.68874913942307,20.0
156853,22.51424348231116,13.784837169275884,40.0
156854,59.60838106124043,38.30487695393094,30.0
156858,216.18741796236512,47.878388004675855,40.0
156859,37.21019983816623,30.914552721298868,40.0
156862,15.668073997238206,24.717147435897424,0.0
156864,10.484471523899726,24.962221737753108,10.0
156867,122.27054997175644,47.86197918059186,50.0
156869,26.466446987428156,13.940303276231408,45.0
156876,78.67975854455554,27.64787013820245,55.0
156878,28.344942673865923,18.52891758895625,55.0
156880,76.76652956996482,41.055075656108805,75.0
156893,105.60046935344019,41.89062495906906,40.0
156895,0.5303180101639019,1.1975027426047613,40.0
156898,54.9003206273631,44.63859734708333,45.0
156904,283.0859183585641,38.75454978256859,60.0
156906,67.60887846195001,39.857134278238846,30.0
156910,241.57550442846804,44.89379352957389,60.0
156917,282.44540934923043,45.745450595110505,35.0
156918,321.35918663294916,63.5483967211642,60.0
156921,308.80178469039777,43.780185616520704,30.0
156924,36.28880687438618,28.69442285681704,55.0
156925,23.721680872981477,10.730142765808056,35.0
156927,3.446867978457358,6.305977431759181,40.0
156928,9.584477137839793,5.629921039183231,30.0
156929,8.94723935666376,3.5771094674556188,40.0
156931,75.85323039273766,17.6814954718873,20.0
156933,7.251271592807603,5.907496180290322,35.0
156934,83.24159646028862,32.85571716975364,70.0
156938,23.87713416388497,9.637724550898191,40.0
156939,45.52158654019248,21.12968761475237,60.0
156940,13.435768424792236,7.346271921712688,50.0
156941,99.30384374187888,28.297160964093525,35.0
156942,14.712213303089353,16.061670866932594,45.0
156943,23.499198205505863,6.452783653888044,60.0
156949,11.828523538503042,11.057657210351412,35.0
156950,29.899885359903816,24.936545276758807,45.0
156959,135.62110063349178,43.33420817791197,55.0
156960,3.7109541296666966,3.906911533409565,40.0
156962,272.0135635369894,40.15531944843039,40.0
156963,20.959986615686823,15.56045469517904,60.0
156965,65.68786054846223,48.82394755592832,35.0
156966,98.75794703172093,26.99176280401108,75.0
156976,78.96455087788587,32.731893704505644,55.0
156981,37.522224764059736,28.212639510390325,60.0
156982,178.95875170569371,36.403403194077846,40.0
156984,95.59753576433769,34.417316853205946,70.0
156985,23.236651746655035,20.188829451430585,45.0
156986,8.024473859497979,5.140340325347401,45.0
156987,7.036312606842887,9.81701758711649,50.0
156990,43.32833886998506,18.10833087639106,45.0
156992,37.9616216811015,12.202644598203252,35.0
156993,103.24298661756609,24.74625010233708,35.0
156994,14.24114343625422,9.580067488855375,40.0
156997,241.42430930525137,51.76396505395318,45.0
156998,29.670156628077628,19.91045979960761,45.0
157000,26.21173623872845,28.834130585883024,35.0
157001,186.62622492675703,54.61636782751465,60.0
157002,21.791155731409937,18.847891050157504,35.0
157007,34.941772173242285,16.23902618861809,35.0
157010,34.22246885724042,24.02035235730704,10.0
157011,142.07513679184754,32.7476257525366,45.0
157012,17.418899283264494,10.39622558271948,35.0
157014,69.15013988441517,61.74273703602967,55.0
157018,27.418531900734497,17.26978422514457,50.0
157019,76.63027209300624,33.093606874414526,85.0
157021,48.12768956873758,16.907837174721823,60.0
157023,30.374340591561182,18.059924584324648,35.0
157026,85.52824522955753,57.54048315960789,40.0
157029,273.84043629997063,35.1355833905896,50.0
157033,106.99761489314871,22.97187383885019,40.0
157037,14.183995720994666,10.986080198467738,30.0
157038,10.477876337932706,8.691328800002692,50.0
157039,60.97807045631449,29.92251299812536,30.0
157041,93.9475445181305,50.99680045712382,35.0
157042,158.65983757331156,51.4047944392394,50.0
157043,37.30547567356872,24.39924038302815,30.0
157045,153.36344118126095,67.35047549616111,50.0
157047,14.830785272359416,7.485217166637319,60.0
157054,7.297144318502631,8.265400418013082,40.0
157062,34.40674459166385,24.40725870562903,60.0
157063,131.87205409915003,44.027263575666495,40.0
157064,75.77611559718305,37.62819538401824,45.0
157074,41.31551426629368,33.875889392571494,60.0
157077,69.27347516034271,40.23158627925404,60.0
157080,157.98231861906427,62.34999502339504,90.0
157081,30.01441896608516,15.2090008078091,55.0
157086,19.63587435354529,9.563914557813987,50.0
157087,50.33407076305798,30.0836439701788,35.0
157088,110.1361133017177,45.89940359059023,45.0
157091,31.38193808600653,42.31296963271579,10.0
157097,95.05135215335754,35.15477798808604,65.0
157098,66.0443496453492,43.618670172879135,80.0
157100,105.48859736117625,59.51543000024185,55.0
157102,169.89858026847966,65.43964037381939,50.0
157103,85.1494542879833,27.92057149041437,80.0
157112,260.3724821172967,41.92210720540879,20.0
157113,62.16276596419283,47.939937703104846,55.0
157120,55.31630349760145,18.54131843968245,65.0
157123,229.00451637418078,49.99241607009792,50.0
157126,33.91771076249694,20.481335169567,75.0
157135,12.426848674574599,7.022983027704043,50.0
157140,59.36242732402657,24.127038939123267,70.0
157152,5.593311369689894,4.768125078137522,45.0
157154,29.247007112914456,10.333466713702691,45.0
157155,50.485880738465355,51.73681176008572,35.0
157156,35.84877237978096,36.7131626672938,35.0
157157,44.183463050729884,32.906954510539265,75.0
157160,79.43745917900401,71.643106993007,30.0
157163,57.33246130671105,26.153948975162084,55.0
157165,28.67641330983486,23.45162849122025,30.0
157166,111.22089749680909,39.35615420714015,75.0
157167,127.9507210480345,52.08184718707504,65.0
157171,48.691171048853825,40.52553126027173,50.0
157174,373.7120515741273,31.99242164736516,55.0
157177,48.92495773111767,37.69185395585975,50.0
157178,251.16630945522934,23.526558185596983,55.0
157182,116.3952043016607,36.98744573981511,45.0
157190,50.95423304197487,41.05656743217333,55.0
157192,28.737250008436515,16.828485931796735,35.0
157203,57.984888423499555,29.924438875584755,25.0
157205,27.699036258986162,25.454910961820623,50.0
157206,4.630423449206936,6.261559632771579,30.0
157208,28.8189232257609,20.02654768850522,60.0
157210,46.617507233242875,13.421214226546883,70.0
157212,22.612071029869057,13.919147956922425,40.0
157213,360.6078470590694,24.173033935071548,35.0
157216,283.6158319272298,47.41717803034328,70.0
157217,106.79034554875562,36.15529344755353,65.0
157220,262.04387237737126,29.360536172863576,55.0
157221,51.13498875500693,21.993374846045672,55.0
157224,25.47833233525602,22.37582617882315,75.0
157228,64.07287283842703,22.38184947367445,60.0
157229,27.498859872282733,31.789153887128435,35.0
157230,49.0510026593151,32.511050279850025,35.0
157232,27.737502291420366,9.954185610082032,45.0
157233,182.54321551182494,43.67129593405975,70.0
157246,48.78779720345568,37.48453395111451,50.0
157249,39.98493694317931,52.5091327256867,20.0
157250,45.155200515781885,23.27493135393373,45.0
157254,2.0749829451321853,1.2521519444687732,20.0
157255,73.5843266243738,42.60434906949159,85.0
157258,343.0691294772794,70.82734858880703,60.0
157266,100.20174495669951,22.35974866114034,50.0
157269,26.025659547263302,25.46076741124259,45.0
157275,8.73012711965741,7.074713202931398,40.0
157278,17.815876330328972,7.807512832981276,30.0
157279,8.688490235785702,7.38890621373872,20.0
157280,17.635416152129395,18.93645889653053,20.0
157281,53.04435008148875,20.430622586351337,55.0
157287,13.146168292200727,8.660258457932134,65.0
157289,40.07928455391408,18.68987379362718,75.0
157292,74.99212444434121,49.37694810332962,75.0
157294,38.49681581606085,27.54710222289008,80.0
157300,37.53216216434454,23.8681539660338,40.0
157301,18.598634153752485,16.93424244964645,30.0
157302,76.93547793887305,40.181719390185165,60.0
157303,50.46745359707357,21.842743388035952,65.0
157305,268.84586873720195,64.1899097560174,55.0
157306,218.4458564084762,52.217747252458366,45.0
157307,72.14529470061487,63.13249500745344,30.0
157310,35.89226643324988,15.506994115417022,60.0
157311,36.40209674978484,23.267737240648472,70.0
157313,29.61332057270058,25.773242424651247,75.0
157314,63.07017539872177,20.06928543239905,65.0
157315,32.446228147538314,34.837179199699456,35.0
157316,47.761602576726396,12.245374229523428,45.0
157318,32.87048657535213,39.18083348197223,30.0
157320,20.26278700506927,17.53457100005582,40.0
157321,31.154095041104632,39.92888343890797,30.0
157325,21.4810905244164,25.44516984178943,30.0
157326,35.36855266452451,12.441380296954426,65.0
157334,213.79030823877505,43.96053700882637,30.0
157340,78.99115484874075,22.61643453884868,60.0
157349,33.249074924716396,29.684929159072148,20.0
157353,136.74348622583864,40.59913501794679,65.0
157354,210.86826597373008,29.57061894404756,55.0
157355,40.77466952948106,13.019069752467924,35.0
157356,78.76841518820555,58.33253735311152,40.0
157359,62.450305540531986,21.500734089273905,55.0
157361,291.2416559827021,45.67667211763624,70.0
157362,73.17304072787623,37.74299677473485,55.0
157363,3.1569969642396996,2.337350431366077,20.0
157364,19.590340801339995,22.04447058823532,35.0
157365,45.73565242325883,41.51783313436256,40.0
157366,37.974869215941794,12.794173243046536,55.0
157368,64.80823376553329,23.64568344751256,55.0
157375,86.11428755985092,17.428640734751802,40.0
157377,48.11730853754775,51.98385323846371,20.0
157378,50.5739547211385,25.35200419946447,60.0
157381,6.235363875709614,8.343823393521166,35.0
157382,50.1258893121186,21.17053985851085,50.0
157385,53.43961921913692,37.247321050401055,65.0
157393,8.968316550731085,6.9476333656046485,40.0
157394,160.91207104396398,48.28382270619087,60.0
157395,128.0934027171853,60.716412611911096,60.0
157398,152.87649033462185,45.377684558244574,45.0
157400,194.56324101934646,44.38710995357626,30.0
157403,49.326315581328984,25.4728965825304,50.0
157404,215.2151411585767,64.58844513198781,55.0
157405,119.59390558223498,40.87547294845396,70.0
157406,24.035676864218402,11.62886115983159,55.0
157407,260.1995204684664,29.56392964978493,60.0
157408,47.28048639569252,23.302810476681223,30.0
157409,20.385993223090097,23.94758703626072,20.0
157413,72.11035235196573,22.68388829569369,35.0
157418,40.98912922164227,9.687595556580042,40.0
157421,70.3174929714392,19.751072738275752,35.0
157423,249.00405393907192,28.20271496444306,20.0
157431,6.958203518244136,13.425172274784046,50.0
157434,71.30607177422641,53.8815521127304,45.0
157436,71.2749212848578,31.34333987310509,65.0
157440,59.11299996657597,43.55875884264472,30.0
157445,261.71864872929734,27.011687420814496,45.0
157447,48.331812108985744,37.04716607535261,35.0
157449,78.75416703298382,51.37484433176394,20.0
157450,44.3964142170248,37.99542119331532,30.0
157452,210.99515479616517,41.366028769137664,30.0
157456,72.12373612684534,45.4198811959218,55.0
157458,59.30873637323097,23.8795280399072,75.0
157462,17.198435390917417,6.671535729970042,30.0
157467,44.22382845078774,23.453981797311272,70.0
157472,46.61580959288498,37.54067256894707,50.0
157476,131.0645679187756,31.40692970857235,35.0
157482,163.75282600352097,49.60792951863581,50.0
157484,47.84013318875286,53.46030061298754,35.0
157485,77.16097102476402,27.15977241493219,40.0
157487,4.882089843410796,10.966747199627545,30.0
157491,95.59201303434892,40.39925797697767,40.0
157492,29.442428879887423,23.49652186860386,35.0
157494,90.88529529743097,21.168286624986067,40.0
157495,13.920304713822787,27.55243160541937,30.0
157496,45.754784582418225,12.872901856156249,45.0
157497,249.82789321936087,21.969595473962027,35.0
157498,79.32890503523147,26.654917453080856,40.0
157501,7.997717710586397,9.004550725885514,20.0
157504,80.27400503274295,57.1925641885213,65.0
157509,65.25131423950755,42.44668751411919,45.0
157511,123.71165932127812,43.60367206394205,70.0
157512,58.045228308851065,36.16849539780648,75.0
157513,44.89893973266848,39.73174043369772,45.0
157514,57.565661999371905,43.66534614249578,70.0
157515,60.199329089684205,46.77181793726162,60.0
157516,54.77000902951851,21.79432476777308,25.0
157519,40.96193010638318,18.69241190233849,55.0
157524,18.9556081822521,19.995710583920182,20.0
157525,28.186646914633336,17.236613249212226,45.0
157526,2.0478491893407624,9.49163243260468,30.0
157527,50.72139195747397,25.090737116644952,45.0
157528,74.54592361034246,32.36104074841072,60.0
157530,64.35672433276856,31.740025945499298,45.0
157534,63.75002973567648,31.4259375264718,70.0
157535,222.05414466569619,64.55359753128825,25.0
157536,3.228014711351127,2.8487734332425045,30.0
157540,109.06666103615689,46.7618387573964,50.0
157544,58.4273406940121,47.41639060551071,65.0
157545,270.97497371464874,33.35925963313607,45.0
157546,262.5692367482564,32.97677071005918,30.0
157548,24.601459143195473,17.993861645303138,30.0
157555,85.75134336237348,27.22364190548792,70.0
157557,50.15040596293515,66.93115135923125,20.0
157558,46.686852717787204,22.33466325117843,55.0
157560,110.60427885462687,56.55957819649567,60.0
157561,50.38847923108828,28.511290145856712,40.0
157565,137.3821727642906,25.123622153102712,40.0
157568,157.47576986777398,43.39633403739423,50.0
157572,12.831794638705086,13.699882847311386,45.0
157574,67.28509225579305,29.249891411342887,20.0
157576,18.61809787211648,11.407106418825,70.0
157587,28.262761299405923,20.45701218629712,30.0
157590,35.37040149113682,16.09600929267665,45.0
157594,28.873998363163288,12.126702147035967,40.0
157595,302.5529905002677,54.99231847822744,45.0
157596,129.26736872198111,39.76221791076431,60.0
157599,40.00213948663885,50.67040039518778,20.0
157603,65.62344456523006,42.85789610964236,45.0
157604,93.0832598496342,63.94834976282064,50.0
157609,39.421412880461574,14.502773942023902,55.0
157612,27.97334360054964,26.926850002404446,30.0
157617,16.039167412940582,6.715498155088781,45.0
157618,2.238005613831166,1.9750749318801075,30.0
157620,186.04125867222376,52.95883862575598,30.0
157624,186.9140913796727,58.06103640415756,75.0
157626,20.81096357339029,23.080393671808142,50.0
157628,78.42307964574591,21.45665757088879,70.0
157631,35.21858175752298,39.45616925477022,35.0
157632,5.639566377761336,4.00281267548139,30.0
157636,53.22351297166657,38.247659663769696,35.0
157638,19.13088132481809,23.39164822230473,35.0
157640,83.40170161832127,26.100366258804183,30.0
157642,68.65955064484905,42.781150082261526,50.0
157643,17.272482674728263,13.632050792126265,30.0
157645,32.08157603458733,24.077317597787875,65.0
157647,10.815751191214218,14.79364285714285,20.0
157652,25.630570831149814,16.00706787332895,40.0
157654,42.69990375831047,19.84980847306644,40.0
157656,157.48159183360565,57.38190093770712,65.0
157663,53.2868497258672,40.958505821542,70.0
157668,41.67951759670093,19.145983325763083,65.0
157670,23.379347791118477,16.77249535239068,45.0
157671,38.37118698142818,33.13426618913036,60.0
157677,147.12888977220513,39.497768699918666,45.0
157680,33.015230086509675,3.836214095053448,40.0
157681,33.13869902050188,41.3774283987915,20.0
157683,279.93891760570375,32.37884625999136,60.0
157687,107.63470573684805,54.63642000340699,70.0
157688,19.69286908842634,15.54843662125342,55.0
157690,1.533157249653846,8.32314034388527,10.0
157691,3.7457237866258275,1.5081105183041368,35.0
157692,18.338524150951407,18.641149253628413,30.0
157694,274.28862944621227,41.687810359353634,55.0
157702,39.076953547464434,32.14981065088754,55.0
157705,59.56539861381279,67.95540523510782,20.0
157706,174.70638113307098,55.26428191557394,55.0
157711,60.470073860308574,26.79353455479846,60.0
157712,266.6785225325121,28.15588033186929,45.0
157716,269.12779251579775,20.324214020547583,45.0
157717,24.08125247444824,25.81611232467192,20.0
157718,74.30440620065444,22.34689169530856,25.0
157719,33.30111289301598,21.743588329218625,55.0
157724,16.621885614869406,13.63850794596122,50.0
157729,271.75806926213176,37.86050936272173,75.0
157731,13.710120134880896,11.956264315916604,40.0
157734,28.894889004742502,19.96150455521342,50.0
157736,279.4208627983203,42.00055790997595,50.0
157738,18.847792869984318,8.634842249633353,65.0
157741,31.44959926712719,18.99286997593201,35.0
157742,37.002573179813396,44.40368187613492,40.0
157748,222.235093856143,57.12679233163861,35.0
157750,52.22697402638458,16.23827446093959,65.0
157751,95.52459212721831,55.36756011664701,50.0
157752,96.14251556829231,41.09332126761144,45.0
157755,30.52495848892314,16.748330812970995,65.0
157757,199.91062161041538,68.31062309358116,45.0
157761,13.066436211769627,11.171147051883406,70.0
157765,68.7922062102255,18.383104372872285,50.0
157766,58.94883113749026,59.53313752150268,30.0
157772,63.10006195348356,26.67316979577567,70.0
157773,261.5155381064146,31.13223694229616,55.0
157774,59.06397403184517,30.374474438072752,55.0
157776,77.82778062097324,20.62614604422653,40.0
157777,21.642395030990492,22.787200529963577,30.0
157781,24.446025588158047,23.708023449012657,30.0
157783,36.86273300472006,39.78381074915413,20.0
157784,61.175669020285504,38.32611649343604,45.0
157785,16.482381655024174,14.431566959296651,35.0
157786,58.17932358861696,64.51576197815132,45.0
157787,126.28502432926678,60.517495663017975,70.0
157790,116.54264514211506,31.60902544348768,60.0
157791,53.646095451066394,39.25300609331183,25.0
157794,51.308584634488504,24.92236916190408,80.0
157795,127.91615405946492,34.34153003725993,40.0
157798,270.50615950337556,30.661908169841467,60.0
157807,134.98492248566333,55.88096471644988,70.0
157808,46.679985466245355,29.550580169846054,40.0
157809,77.91425162727624,21.07334080842004,45.0
157815,157.59532667995,45.881264918010906,40.0
157820,22.757073115265424,16.715049761717925,50.0
157821,123.20986340032383,26.44356992831144,40.0
157823,60.478549969547046,35.78463927272915,35.0
157827,234.10546562373986,59.19703038946592,70.0
157829,57.780765047634986,26.46058815285972,20.0
157831,17.21253418847725,8.054000905988827,60.0
157834,24.030096684046896,13.637346918103436,55.0
157835,362.33861002302183,30.56629019760737,40.0
157836,16.076438277326506,9.448707509816288,35.0
157837,71.71475180278617,27.153298223102468,25.0
157838,10.519139083987707,8.363490867957477,25.0
157841,97.12876475602705,27.90654955882352,45.0
157842,57.870505469873336,25.86046496793708,55.0
157843,18.37856064581249,9.70191175419484,45.0
157844,120.334054091985,31.307510426465647,75.0
157845,57.191496396349066,31.237495499180447,45.0
157846,9.194438204052172,8.224645155918864,35.0
157858,124.67787143540984,36.98010374802188,60.0
157862,53.84793188872021,48.6904031518537,25.0
157866,16.691165459846736,7.747333884161137,70.0
157868,205.45213090443042,64.3358369753017,50.0
157873,2.3652371140820407,2.087358719346047,40.0
157874,256.33302684402776,32.73293991494388,30.0
157883,75.01566382810077,28.11967370738373,65.0
157885,101.41299695255856,51.15111761301269,60.0
157886,147.39719156212436,62.508966534787056,75.0
157887,285.06533485661834,62.72340483250104,30.0
157890,302.82288391623746,39.528092704801935,45.0
157891,87.25283627772586,18.725084191581583,50.0
157894,40.00272638455866,27.99218795312377,60.0
157897,21.666458530381384,13.124047616882486,35.0
157899,118.79258235208316,30.536479193345937,60.0
157901,45.50054780485827,26.465757332740345,65.0
157902,26.662210949877462,19.289146548843263,20.0
157907,16.94178267738426,8.951629694916996,35.0
157908,115.64461384751691,37.86297651520516,75.0
157909,35.92812335093935,30.58399903456164,20.0
157913,22.425826641949154,16.016130012701865,45.0
157922,80.26511827511379,26.364683927748867,55.0
157923,171.10906043156453,68.21893230504054,60.0
157925,53.09772199182849,36.65567429206324,40.0
157926,21.242579736003897,11.172837169661925,30.0
157930,5.702521471953266,9.667109467455608,40.0
157931,34.84281680783257,31.622443813557428,45.0
157939,181.43902716644928,69.7831925118123,55.0
157940,82.91879078065791,32.6874577236666,60.0
157941,67.50302851188543,31.330001172651485,45.0
157943,63.151282232621384,31.46001872325349,75.0
157944,55.85738441317877,48.972640475801136,25.0
157948,89.17401693489407,45.392691197702085,65.0
157949,29.12864679011915,14.887779005134703,55.0
157950,21.790503852956473,17.228957247150227,60.0
157951,18.280814041105742,13.515914908673771,70.0
157953,366.2271355843565,31.4235021607978,50.0
157954,97.74265063276296,47.87040128803855,60.0
157958,37.3617048742847,19.848133471482143,50.0
157959,24.86045494438097,16.854717729080363,40.0
157960,55.268705581620395,35.45010913214117,45.0
157963,48.890194592955964,24.20759816880807,45.0
157966,124.67456996108503,12.567659936898057,60.0
157969,46.679344473714536,31.533208584056,50.0
157976,47.50848430203525,34.52310240927997,45.0
157979,67.32289975242952,56.97582103475044,40.0
157982,26.056728748753798,20.56645374464465,55.0
157984,81.10418676602788,24.08580999503416,50.0
157985,36.0631323753362,42.89278156783243,30.0
157987,63.22064260274192,18.52114506623564,70.0
157991,163.65621101719285,34.6391766495845,60.0
157994,82.50382143497797,28.24240710652169,30.0
157995,138.13901726782962,31.630369164416056,50.0
158002,21.239200715817955,18.74736930124998,30.0
158003,55.78335147193961,33.14148655658799,55.0
158004,22.236561826411794,18.76273672430988,60.0
158005,0.9903615393489099,0.8740095367847405,40.0
158010,42.801176801318775,9.440886454705725,45.0
158013,77.59957296872875,39.76040863652427,45.0
158015,109.04746915269887,49.83580147571253,50.0
158016,308.34834199291197,49.80806069301124,45.0
158017,26.842175809105886,18.12697353514753,45.0
158019,45.56214809329054,46.788874320333214,40.0
158026,34.454608785953255,21.62182266890771,35.0
158028,23.0888986400713,12.74353237460376,35.0
158035,50.95901615139333,34.80879806805022,55.0
158042,41.26369348361015,20.73140559530776,45.0
158044,10.33501058911532,10.149117620942434,45.0
158046,165.75419666920624,40.1870394138212,50.0
158047,49.235529504422274,16.03448723962429,50.0
158048,17.84292097318367,14.1551521474611,60.0
158050,2.7627078906096267,2.1947595085693994,40.0
158051,29.044781649830803,9.465351004845454,55.0
158053,42.87756054509632,35.87744627053661,35.0
158055,80.69256610364455,33.500357129679635,50.0
158059,29.265312078871574,24.21770703701169,35.0
158060,13.73153316897537,8.21549367537792,65.0
158067,150.137360153733,30.48302600839241,40.0
158068,34.05533470973478,49.93282764142628,10.0
158070,115.78485698760532,42.557739470912026,70.0
158074,2.672300841716984,3.1703889645776564,30.0
158076,83.80996735493301,21.77382146996332,30.0
158085,45.5323359821142,37.92770033132149,35.0
158087,5.250756873724551,4.394538213325084,35.0
158091,6.541526376950344,4.890542783831372,55.0
158093,16.37970269472651,15.55988039537851,30.0
158095,63.935073823952706,31.757285922067656,65.0
158098,102.30993449184636,31.52582382634461,65.0
158101,21.493982397620965,24.438512790899093,35.0
158105,101.95821882919637,39.51963003685356,50.0
158106,92.35336296023985,39.9503510848392,45.0
158114,27.854896635297358,19.93883989467618,55.0
158116,41.07647019177232,24.81134391648141,60.0
158118,164.603451675249,35.82333747339764,55.0
158119,38.002627232007576,23.87060545639821,80.0
158121,10.18010203203971,6.677229448662928,55.0
158123,21.799691417854074,21.82271935059684,40.0
158125,14.741545349357553,18.2605859312648,30.0
158126,100.22249574669527,35.35738947936096,45.0
158135,62.970168974442,44.12397135604578,30.0
158136,19.742425603772393,27.5820804236092,30.0
158139,84.20742737928826,28.32956265621327,40.0
158141,242.85993990958735,16.72893808923706,45.0
158144,356.41520968815763,64.85398700453243,60.0
158146,20.33697821192094,11.566455085917523,80.0
158147,26.930003651310876,17.60117028181399,45.0
158152,9.112368628245543,7.035074522142696,30.0
158153,16.693654433315736,11.690243652757829,55.0
158154,21.040286549837177,12.263759724984697,65.0
158155,8.136057111216953,3.7465485818715054,30.0
158161,85.64336910776966,49.49196567303449,55.0
158167,61.16984207686451,41.5029781948692,70.0
